id,name,entity_description,picture_id,picture_description,pic_url,location_name,location_description,coordinates,place_image
1755,Maksimović Mihailo (?-1819) ,"Mihailo Maksimović (?-1819) was the first Serbian satirist. Initially he was an official in Zemun and Petrovaradin, and in 1791/92 he worked at the Illyrian Court Office (""Illyrische Hofkanzlei"") in Vienna. Mihailo Maksimović translated Joseph Valentin Eybel's (1741-1805) critique of the Pope entitled ""Was ist der Papst?"" (Vienna 1784) into Serbian. He wrote his first satiric book in Serbian language entitled ""Мали буквар за велику децу"" (""Small Spelling Book for Big Children"") with 117 satiric stories and published it at the printing house of Stefan Novaković (1760-1823) in Vienna in 1792. In the same year Mihailo Мaksimović released also in Vienna his work ""Илирически народ в памјат Леополда II Миротворца"" (""The Illyrian People in the Memory of Leopold II"").",3483,"Property of Digitalna Biblioteka Matice Srpske

http://digital.bms.rs/ebiblioteka/publications/index/string:%D0%9C%D0%90%D0%9A%D0%A1%D0%98%D0%9C%D0%9E%D0%92%D0%98%D0%8B%2C+%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB%D0%BE/tags:author",https://orthodoxes-wien.oeaw.ac.at/repository/pic/3483,Printing House of Stefan Novaković,"In the year 1792 Josef von Kurzböck (1736-1792) sold his printing house to Stefan von Novaković for 25,000 forints. Although Novaković was only owner for three years (from 1792 to 1795), his contribution to the history of Serbian publishing was enormous. Among other books, he printed one of the first Serbian history books of the historian and Archimandrite Jovan Rajić (1726-1801) in 1794/95 entitled ""History of the Bulgarian, Serbian and Croatian Peoples"" (""Историја разних славенских народов, наипаче Болгар, Хорватов и Сербов""). In 1794 Jovan Muškatirović (1743-1809) published a critique of some practices in the Orthodox Church entitled ""Разсуждение о постах восточное церкве"" in Novaković's printing house. Stefan von Novaković sold his printing house to Pest University in 1795. His printing house was in Salvatorgasse 456 (1010 Vienna), which was after renumeration house No. 6. The building does not exist anymore.",16.3720589876175 48.211926762316601,https://orthodoxes-wien.oeaw.ac.at/repository/pic/3474
1726,Muškatirović Jovan (1743-1809) ,"Jovan Muškatirović (1743-1809) was a Serbian writer and representative of Rationalism. He was born in Senta (today Serbia) in 1743. After completing Law Studies in Pest in 1773, he became the first lawyer among the Serbs. He was a senator in Pest's city council. Jovan Muškatirović was a rationalist and critic of church institutions. He was the first to document folk traditions among Orthodox Serbs. In 1786 he published a treatise entitled ""Краткое размишленије о праздници"" (""A Short Deliberation on Holidays""), advocating a reduction in the number of religious holidays. The most important work of Jovan Muškatirović was his collection of Serbian proverbs entitled ""Причте илити по простому пословице тјемже сентенције илити рјеченија"", published in Vienna in 1787. In 1794 Jovan Muškatirović published a critique of some practices in the Orthodox Church entitled ""Разсуждение о постах восточное церкве"" in Novaković's printing house in Vienna. Jovan Muškatirović was a close friend of Dositej Obradović (1739-1811), by whose enlightened ideas he was influenced.",3482,"Property of Digitalna Biblioteka Matice Srpske

http://digital.bms.rs/ebiblioteka/publications/index/string:%D0%9A%D1%80%D0%B0%D1%82%D0%BA%D0%BE%D1%98%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B8%D1%88%D0%BB%D0%B5%D0%BD%D0%B8%D1%98%D0%B5+%D0%BE+%D0%BF%D1%80%D0%B0%D0%B7%D0%B4%D0%BD%D0%B8%D1%86%D0%B8/tags:publication",https://orthodoxes-wien.oeaw.ac.at/repository/pic/3482,Printing House of Stefan Novaković,"In the year 1792 Josef von Kurzböck (1736-1792) sold his printing house to Stefan von Novaković for 25,000 forints. Although Novaković was only owner for three years (from 1792 to 1795), his contribution to the history of Serbian publishing was enormous. Among other books, he printed one of the first Serbian history books of the historian and Archimandrite Jovan Rajić (1726-1801) in 1794/95 entitled ""History of the Bulgarian, Serbian and Croatian Peoples"" (""Историја разних славенских народов, наипаче Болгар, Хорватов и Сербов""). In 1794 Jovan Muškatirović (1743-1809) published a critique of some practices in the Orthodox Church entitled ""Разсуждение о постах восточное церкве"" in Novaković's printing house. Stefan von Novaković sold his printing house to Pest University in 1795. His printing house was in Salvatorgasse 456 (1010 Vienna), which was after renumeration house No. 6. The building does not exist anymore.",16.3720589876175 48.211926762316601,https://orthodoxes-wien.oeaw.ac.at/repository/pic/3474
1154,Rajić Jovan (1726-1801)   ,"Jovan Rajić (1726-1801) was a Serbian historian, pedagogue, writer and Archimandrite of the Monastery of Kovilj (today Serbia). He was educated in the Kyiv-Mohyla Academy in Kiev. Jovan Rajić was one of the best educated Serbs of his time. He wrote in Serbian, Russian, Latin, German and Hungarian and published a Serbian catechesis for children, which was printed in Vienna in 1774. His most important work was his ""History of the Bulgarian, Serbian and Croatian Peoples"" (""Историја разних славенских народов, наипаче Болгар, Хорватов и Сербов""), which was published in the printing house of Stefan Novaković in Vienna between 1794 and 1795. This history was one of the first written by a Serb and had an enormous influence on the subsequent generations of historians. Jovan Rajić collected sources in the Russian Empire and on the Holy Mount Athos. He also used parts of the manuscript of Count Djordje Branković (1645-1711). Apart from its scholarly character, Jovan Rajić's ""History"" was the first Serbian book, which was printed by subscription. Namely, the advertisement for the book was published in Novaković's daily newspaper in Vienna, called ""Slaveno-Serbskija Vjedomosti"", in 1794 and the readers assembled the money for this book. Jovan Rajić died in the Monastery of Kovilj in 1801.",3449,Property of the Narodna Biblioteka Srbije (digitalna.nb.rs).,https://orthodoxes-wien.oeaw.ac.at/repository/pic/3449,Printing House of Stefan Novaković,"In the year 1792 Josef von Kurzböck (1736-1792) sold his printing house to Stefan von Novaković for 25,000 forints. Although Novaković was only owner for three years (from 1792 to 1795), his contribution to the history of Serbian publishing was enormous. Among other books, he printed one of the first Serbian history books of the historian and Archimandrite Jovan Rajić (1726-1801) in 1794/95 entitled ""History of the Bulgarian, Serbian and Croatian Peoples"" (""Историја разних славенских народов, наипаче Болгар, Хорватов и Сербов""). In 1794 Jovan Muškatirović (1743-1809) published a critique of some practices in the Orthodox Church entitled ""Разсуждение о постах восточное церкве"" in Novaković's printing house. Stefan von Novaković sold his printing house to Pest University in 1795. His printing house was in Salvatorgasse 456 (1010 Vienna), which was after renumeration house No. 6. The building does not exist anymore.",16.3720589876175 48.211926762316601,https://orthodoxes-wien.oeaw.ac.at/repository/pic/3474
1751,Ljuština Vikentije (1761-1805),"Vikentije Ljuština (1761-1805) was born in Medak (in Lika, today Croatia) and was educated in the Monastery of Gomirje (today Croatia), where he became a monk. He served as a deacon in Trieste, Vienna, Sopron and Vršac. Apart from his knowledge of classical language Vikentije Ljuština spoke German, French, Italian, Romanian and Hungarian. In 1794 he published his Grammar of Italian at the printing house of Stefan Novaković. In 1798 he edited two monographs on the Monasteries of Mesić and Zlatica.",3478,"Property of Digitalna Biblioteka Matice Srpske

http://91.187.147.66/ebiblioteka/publications/view/820",https://orthodoxes-wien.oeaw.ac.at/repository/pic/3478,Printing House of Stefan Novaković,"In the year 1792 Josef von Kurzböck (1736-1792) sold his printing house to Stefan von Novaković for 25,000 forints. Although Novaković was only owner for three years (from 1792 to 1795), his contribution to the history of Serbian publishing was enormous. Among other books, he printed one of the first Serbian history books of the historian and Archimandrite Jovan Rajić (1726-1801) in 1794/95 entitled ""History of the Bulgarian, Serbian and Croatian Peoples"" (""Историја разних славенских народов, наипаче Болгар, Хорватов и Сербов""). In 1794 Jovan Muškatirović (1743-1809) published a critique of some practices in the Orthodox Church entitled ""Разсуждение о постах восточное церкве"" in Novaković's printing house. Stefan von Novaković sold his printing house to Pest University in 1795. His printing house was in Salvatorgasse 456 (1010 Vienna), which was after renumeration house No. 6. The building does not exist anymore.",16.3720589876175 48.211926762316601,https://orthodoxes-wien.oeaw.ac.at/repository/pic/3474
673,Novaković Stefan von  (1760-1823),"Stefan von Novaković (1760-1823) was born in Osijek (today Croatia) and was a Hofagent at the Hungarian Court Chancellery (""Ungarische Hofkanzlei"") in Vienna. In 1792 he bought a printing house from Josef von Kurzböck (1736-1792) and became a privileged imperial Cyrillic printer in the Habsburg Empire. He sold the printing house to Pest University in 1795 and returned to Osijek. There he worked at the court in the Counties of Bačka and Virovitica. He wrote anonymously the ""Dissertatio brevis ac sincera Hungari Auctoris de Gente Serbica perperam Rasciana dicta ejusque Meritis ac fatis in Hungaria cum Appendice Privilegiorum"" (sine loco, 1790) and in German ""Kurzgefasste Abhandlung über die Verdienste und Schicksale der serbischen oder rascischen Nation in Hungarn, mit einem Anhange der derselben verliehenen Privilegien"" (Neusatz und Belgrad bei Janković 1791). Stefan von Novaković received a privilege by the Emperor Franz II (1768-1835) on 18 April 1793 for printing  in the next 15 years, but after 1796 he had some financial obligations to the Illyric National fund.",3474,"Property of Digitalna Biblioteka Matice Srpske.

http://digital.bms.rs/ebiblioteka/publications/index/pubid:2822/id:0/searchPublishedSince:1793",https://orthodoxes-wien.oeaw.ac.at/repository/pic/3474,Printing House of Stefan Novaković,"In the year 1792 Josef von Kurzböck (1736-1792) sold his printing house to Stefan von Novaković for 25,000 forints. Although Novaković was only owner for three years (from 1792 to 1795), his contribution to the history of Serbian publishing was enormous. Among other books, he printed one of the first Serbian history books of the historian and Archimandrite Jovan Rajić (1726-1801) in 1794/95 entitled ""History of the Bulgarian, Serbian and Croatian Peoples"" (""Историја разних славенских народов, наипаче Болгар, Хорватов и Сербов""). In 1794 Jovan Muškatirović (1743-1809) published a critique of some practices in the Orthodox Church entitled ""Разсуждение о постах восточное церкве"" in Novaković's printing house. Stefan von Novaković sold his printing house to Pest University in 1795. His printing house was in Salvatorgasse 456 (1010 Vienna), which was after renumeration house No. 6. The building does not exist anymore.",16.3720589876175 48.211926762316601,https://orthodoxes-wien.oeaw.ac.at/repository/pic/3474
1576,Nikolić de Rudna Micheline (1882 -1901) ,"Micheline Nikolić de Rudna (1882 -1901) was the daughter of Baron Teodor (Fedor) Nikolić de Rudna (1836-1903) and his wife Wilhelmine (né Hirsch, 1847-1918). She married Ludwig Wich von der Reuth in Vienna on 16 June 1900 in the Protestant Church (Evangelische Kirche A.B., Dorotheergasse 18, 1010 Vienna). She died in Riva on 1 July 1901 and was buried in Wich's family tomb in Götzendorf on 5 July 1901.",710,http://www.descopera-romania.ro/timisul-nobiliar-familia-nikolics-castelul-rudna/,https://orthodoxes-wien.oeaw.ac.at/repository/pic/710,Evangelische Kirche A.B.,"Here in the Protestant Church (Evangelische Kirche A.B.) Micheline Nikolić de Rudna (1882-1901), the daughter of Baron Teodor (Fedor) Nikolić de Rudna (1836-1903) and his wife Wilhelmine (né Hirsch), married Ludwig Wich von der Reuth on 16 June 1900.",16.368312528356899 48.2066065112922,https://orthodoxes-wien.oeaw.ac.at/repository/pic/4683
1726,Muškatirović Jovan (1743-1809) ,"Jovan Muškatirović (1743-1809) was a Serbian writer and representative of Rationalism. He was born in Senta (today Serbia) in 1743. After completing Law Studies in Pest in 1773, he became the first lawyer among the Serbs. He was a senator in Pest's city council. Jovan Muškatirović was a rationalist and critic of church institutions. He was the first to document folk traditions among Orthodox Serbs. In 1786 he published a treatise entitled ""Краткое размишленије о праздници"" (""A Short Deliberation on Holidays""), advocating a reduction in the number of religious holidays. The most important work of Jovan Muškatirović was his collection of Serbian proverbs entitled ""Причте илити по простому пословице тјемже сентенције илити рјеченија"", published in Vienna in 1787. In 1794 Jovan Muškatirović published a critique of some practices in the Orthodox Church entitled ""Разсуждение о постах восточное церкве"" in Novaković's printing house in Vienna. Jovan Muškatirović was a close friend of Dositej Obradović (1739-1811), by whose enlightened ideas he was influenced.",5449,https://sr.wikipedia.org/sr-el/%D0%88%D0%BE%D0%B2%D0%B0%D0%BD_%D0%9C%D1%83%D1%88%D0%BA%D0%B0%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%9B#/media/%D0%94%D0%B0%D1%82%D0%BE%D1%82%D0%B5%D0%BA%D0%B0:%D0%88%D0%BE%D0%B2%D0%B0%D0%BD_%D0%9C%D1%83%D1%88%D0%BA%D0%B0%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%9B.jpg,https://orthodoxes-wien.oeaw.ac.at/repository/pic/5449,Printing House of Stefan Novaković,"In the year 1792 Josef von Kurzböck (1736-1792) sold his printing house to Stefan von Novaković for 25,000 forints. Although Novaković was only owner for three years (from 1792 to 1795), his contribution to the history of Serbian publishing was enormous. Among other books, he printed one of the first Serbian history books of the historian and Archimandrite Jovan Rajić (1726-1801) in 1794/95 entitled ""History of the Bulgarian, Serbian and Croatian Peoples"" (""Историја разних славенских народов, наипаче Болгар, Хорватов и Сербов""). In 1794 Jovan Muškatirović (1743-1809) published a critique of some practices in the Orthodox Church entitled ""Разсуждение о постах восточное церкве"" in Novaković's printing house. Stefan von Novaković sold his printing house to Pest University in 1795. His printing house was in Salvatorgasse 456 (1010 Vienna), which was after renumeration house No. 6. The building does not exist anymore.",16.3720589876175 48.211926762316601,https://orthodoxes-wien.oeaw.ac.at/repository/pic/3449
1136,Vezilić Aleksije (1753-1792),"Aleksije Vezilić (1753-1792) was a Serbian poet, who introduced the German Enlightenment to the Serbian people. He attended a teacher's course of Stefan Vujanovski (1743-1829) in 1780. Before that he had learned German and Latin in Budapest (today Hungary). Aleksije Vezilić studied Law in Vienna in 1785. He was teaching German and Latin in Sremski Karlovci (today Serbia) until 1790. After that he was appointed as school inspector. Aleksije Vezilić published the ""Краткоје сочиненије о приватних и публичних делах"" (Vienna 1785 and 1792) and the ""Краткоје написаније о спокојној жизни"" (Vienna 1788 and Buda 1813), which represents the first collection of verses in modern Serbian literature, in the printing house of Josef von Kurzböck (1736-1792) and Stefan von Novaković. Aleksije Vezilić also wrote a Serbian-German Dictionary entitled ""Речник мали Немецко-Сербски"" (Vienna 1793), which was published posthumously.",3469,"Property of the Digitalna Biblioteka Matice Srpske.

http://digital.bms.rs/ebiblioteka/publications/index/string:%D0%9A%D1%80%D0%B0%D1%82%D0%BA%D0%BE%D1%98%D0%B5+%D1%81%D0%BE%D1%87%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D1%98%D0%B5+%D0%BE+%D0%BF%D1%80%D0%B8%D0%B2%D0%B0%D1%82%D0%BD%D0%B8%D1%85+%D0%B8+%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D1%87%D0%BD%D0%B8%D1%85+%D0%B4%D0%B5%D0%BB%D0%B0%D1%85+/tags:publication",https://orthodoxes-wien.oeaw.ac.at/repository/pic/3469,Printing House of Stefan Novaković,"In the year 1792 Josef von Kurzböck (1736-1792) sold his printing house to Stefan von Novaković for 25,000 forints. Although Novaković was only owner for three years (from 1792 to 1795), his contribution to the history of Serbian publishing was enormous. Among other books, he printed one of the first Serbian history books of the historian and Archimandrite Jovan Rajić (1726-1801) in 1794/95 entitled ""History of the Bulgarian, Serbian and Croatian Peoples"" (""Историја разних славенских народов, наипаче Болгар, Хорватов и Сербов""). In 1794 Jovan Muškatirović (1743-1809) published a critique of some practices in the Orthodox Church entitled ""Разсуждение о постах восточное церкве"" in Novaković's printing house. Stefan von Novaković sold his printing house to Pest University in 1795. His printing house was in Salvatorgasse 456 (1010 Vienna), which was after renumeration house No. 6. The building does not exist anymore.",16.3720589876175 48.211926762316601,https://orthodoxes-wien.oeaw.ac.at/repository/pic/3449
673,Novaković Stefan von  (1760-1823),"Stefan von Novaković (1760-1823) was born in Osijek (today Croatia) and was a Hofagent at the Hungarian Court Chancellery (""Ungarische Hofkanzlei"") in Vienna. In 1792 he bought a printing house from Josef von Kurzböck (1736-1792) and became a privileged imperial Cyrillic printer in the Habsburg Empire. He sold the printing house to Pest University in 1795 and returned to Osijek. There he worked at the court in the Counties of Bačka and Virovitica. He wrote anonymously the ""Dissertatio brevis ac sincera Hungari Auctoris de Gente Serbica perperam Rasciana dicta ejusque Meritis ac fatis in Hungaria cum Appendice Privilegiorum"" (sine loco, 1790) and in German ""Kurzgefasste Abhandlung über die Verdienste und Schicksale der serbischen oder rascischen Nation in Hungarn, mit einem Anhange der derselben verliehenen Privilegien"" (Neusatz und Belgrad bei Janković 1791). Stefan von Novaković received a privilege by the Emperor Franz II (1768-1835) on 18 April 1793 for printing  in the next 15 years, but after 1796 he had some financial obligations to the Illyric National fund.",3552,"Géza Csergheö de N. Tacskánd, Wappenbuch des Adels von Ungarn sammt den Nebenländern der St. Stephans-Krone (Nürnberg 1885-1887), Tafel 335.",https://orthodoxes-wien.oeaw.ac.at/repository/pic/3552,Printing House of Stefan Novaković,"In the year 1792 Josef von Kurzböck (1736-1792) sold his printing house to Stefan von Novaković for 25,000 forints. Although Novaković was only owner for three years (from 1792 to 1795), his contribution to the history of Serbian publishing was enormous. Among other books, he printed one of the first Serbian history books of the historian and Archimandrite Jovan Rajić (1726-1801) in 1794/95 entitled ""History of the Bulgarian, Serbian and Croatian Peoples"" (""Историја разних славенских народов, наипаче Болгар, Хорватов и Сербов""). In 1794 Jovan Muškatirović (1743-1809) published a critique of some practices in the Orthodox Church entitled ""Разсуждение о постах восточное церкве"" in Novaković's printing house. Stefan von Novaković sold his printing house to Pest University in 1795. His printing house was in Salvatorgasse 456 (1010 Vienna), which was after renumeration house No. 6. The building does not exist anymore.",16.3720589876175 48.211926762316601,https://orthodoxes-wien.oeaw.ac.at/repository/pic/3449
1154,Rajić Jovan (1726-1801)   ,"Jovan Rajić (1726-1801) was a Serbian historian, pedagogue, writer and Archimandrite of the Monastery of Kovilj (today Serbia). He was educated in the Kyiv-Mohyla Academy in Kiev. Jovan Rajić was one of the best educated Serbs of his time. He wrote in Serbian, Russian, Latin, German and Hungarian and published a Serbian catechesis for children, which was printed in Vienna in 1774. His most important work was his ""History of the Bulgarian, Serbian and Croatian Peoples"" (""Историја разних славенских народов, наипаче Болгар, Хорватов и Сербов""), which was published in the printing house of Stefan Novaković in Vienna between 1794 and 1795. This history was one of the first written by a Serb and had an enormous influence on the subsequent generations of historians. Jovan Rajić collected sources in the Russian Empire and on the Holy Mount Athos. He also used parts of the manuscript of Count Djordje Branković (1645-1711). Apart from its scholarly character, Jovan Rajić's ""History"" was the first Serbian book, which was printed by subscription. Namely, the advertisement for the book was published in Novaković's daily newspaper in Vienna, called ""Slaveno-Serbskija Vjedomosti"", in 1794 and the readers assembled the money for this book. Jovan Rajić died in the Monastery of Kovilj in 1801.",1171,"A lithograph of Jovan Rajić by Anastas Jovanović from 1852.

https://commons.wikimedia.org/wiki/File:Jovan_Rajic.jpg",https://orthodoxes-wien.oeaw.ac.at/repository/pic/1171,Printing House of Stefan Novaković,"In the year 1792 Josef von Kurzböck (1736-1792) sold his printing house to Stefan von Novaković for 25,000 forints. Although Novaković was only owner for three years (from 1792 to 1795), his contribution to the history of Serbian publishing was enormous. Among other books, he printed one of the first Serbian history books of the historian and Archimandrite Jovan Rajić (1726-1801) in 1794/95 entitled ""History of the Bulgarian, Serbian and Croatian Peoples"" (""Историја разних славенских народов, наипаче Болгар, Хорватов и Сербов""). In 1794 Jovan Muškatirović (1743-1809) published a critique of some practices in the Orthodox Church entitled ""Разсуждение о постах восточное церкве"" in Novaković's printing house. Stefan von Novaković sold his printing house to Pest University in 1795. His printing house was in Salvatorgasse 456 (1010 Vienna), which was after renumeration house No. 6. The building does not exist anymore.",16.3720589876175 48.211926762316601,https://orthodoxes-wien.oeaw.ac.at/repository/pic/3449
